pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank
41.799,-87.709,37.49,30.45,24.01,8.05,22.92,77.08,17.7,52.23,30.07,11568,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.509999999999998,-8.9399999999999977,-8.46,-11.969999999999999,566
41.769,-87.638,34.99,36.97,17.9,10.14,20.78,79.22,17.74,53.76,28.51,19582,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.419999999999998,-11.079999999999998,-8.4200000000000017,-11.973333333333334,567
41.848,-87.691,39.11,27.62,20.44,12.83,22.08,77.92,13.64,70.95,15.41,12018,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.729999999999999,-9.7800000000000011,-12.52,-12.01,568
41.7,-87.628,40.57,34.85,15.96,8.62,20.16,79.84,19.71,47.62,32.67,25285,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.939999999999998,-11.7,-6.4499999999999993,-12.03,569
41.835,-87.625,19.27,39.8,28.47,12.46,20.75,79.25,15.27,63.73,21.0,36458,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.099999999999998,-11.11,-10.89,-12.033333333333331,570
41.766,-87.599,24.16,42.91,24.16,8.77,17.3,82.7,22.34,51.92,25.74,23729,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.79,-14.559999999999999,-3.8200000000000003,-12.056666666666665,571
41.74,-87.639,43.16,32.01,16.43,8.4,19.51,80.49,20.38,48.38,31.24,8191,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.159999999999997,-12.349999999999998,-5.7800000000000011,-12.096666666666664,572
41.714,-87.638,36.16,34.08,18.16,11.6,24.02,75.98,12.67,51.8,35.53,19251,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.959999999999999,-7.84,-13.49,-12.096666666666666,573
41.681,-87.652,37.64,33.67,21.75,6.93,23.0,77.0,18.3,42.19,39.51,17996,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.63,-8.86,-7.8599999999999994,-12.116666666666665,574
41.828,-87.604,53.23,26.3,12.53,7.94,24.89,75.11,15.29,64.19,20.52,7782,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.619999999999997,-6.9699999999999989,-10.870000000000001,-12.153333333333331,575
41.696,-87.652,37.58,34.71,18.3,9.42,20.37,79.63,18.3,45.88,35.82,15885,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.14,-11.489999999999998,-7.8599999999999994,-12.163333333333332,576
41.689,-87.652,38.28,35.05,19.88,6.79,21.24,78.76,19.98,41.99,38.02,16918,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.77,-10.620000000000001,-6.18,-12.19,577
41.761,-87.671,34.4,33.96,17.6,14.04,21.82,78.18,12.11,58.49,29.41,12307,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.52,-10.04,-14.05,-12.203333333333333,578
41.682,-87.632,38.01,34.14,18.46,9.39,21.13,78.87,17.31,46.97,35.73,20444,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.169999999999998,-10.73,-8.8500000000000014,-12.25,579
41.729,-87.609,41.75,36.38,13.89,7.98,20.52,79.48,19.12,46.69,34.19,9148,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.58,-11.34,-7.0399999999999991,-12.319999999999999,580
41.942,-87.771,40.86,32.68,16.17,10.29,23.46,76.54,13.76,54.42,31.81,10420,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.27,-8.3999999999999986,-12.4,-12.356666666666667,581
41.979,-87.903,20.15,29.14,27.46,23.25,24.11,75.89,0.13,6.04,93.83,3375062,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.3099999999999987,-7.75,-26.03,-12.363333333333335,582
41.915,-87.797,33.45,33.1,21.45,12.0,24.59,75.41,10.89,45.67,43.44,22960,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.559999999999999,-7.27,-15.27,-12.366666666666665,583
41.769,-87.649,38.54,34.68,16.86,9.92,18.67,81.33,18.83,53.0,28.17,15149,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.64,-13.189999999999998,-7.3300000000000018,-12.386666666666665,584
41.855,-87.722,35.97,39.59,15.61,8.83,16.71,83.29,21.67,60.11,18.22,14318,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.729999999999997,-15.149999999999999,-4.4899999999999984,-12.456666666666663,585
41.774,-87.693,43.53,30.99,11.96,13.51,21.28,78.72,12.32,56.62,31.06,21071,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.049999999999999,-10.579999999999998,-13.84,-12.49,586
41.827,-87.61,51.98,26.45,12.66,8.91,21.34,78.66,16.73,62.64,20.62,8719,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.65,-10.52,-9.43,-12.533333333333331,587
41.804,-87.621,37.71,36.58,18.94,6.78,20.32,79.68,19.88,59.05,21.06,9415,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.779999999999998,-11.54,-6.2800000000000011,-12.533333333333331,587
41.804,-87.731,48.76,27.19,11.23,12.83,19.88,80.12,14.17,44.39,41.45,14626,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.729999999999999,-11.98,-11.99,-12.566666666666668,589
41.683,-87.572,25.41,29.06,25.53,20.0,23.38,76.62,3.28,50.11,46.61,16427,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.5599999999999987,-8.48,-22.88,-12.64,590
41.975,-87.844,54.49,25.87,10.17,9.47,26.13,73.87,11.0,60.26,28.75,12676,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.089999999999996,-5.73,-15.16,-12.659999999999998,591
41.761,-87.581,25.88,47.36,20.0,6.75,19.7,80.3,20.03,44.36,35.61,10933,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.81,-12.16,-6.129999999999999,-12.699999999999998,592
41.748,-87.656,35.73,36.32,17.85,10.1,20.55,79.45,15.79,55.51,28.7,20791,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.46,-11.309999999999999,-10.370000000000001,-12.713333333333333,593
41.786,-87.751,22.24,30.09,27.09,20.58,24.12,75.88,1.68,6.25,92.08,826849,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.98,-7.7399999999999984,-24.48,-12.733333333333334,594
41.783,-87.686,41.82,33.07,14.95,10.16,21.98,78.02,14.19,56.17,29.64,26436,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.4,-9.879999999999999,-11.97,-12.75,595
41.784,-87.698,49.46,27.84,10.8,11.89,22.94,77.06,11.48,55.79,32.73,8469,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.669999999999998,-8.9199999999999982,-14.68,-12.756666666666666,596
41.726,-87.649,43.41,33.05,15.39,8.15,23.32,76.68,14.81,52.48,32.7,11672,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.409999999999997,-8.54,-11.35,-12.766666666666666,597
41.713,-87.666,33.58,36.05,23.98,6.38,24.01,75.99,15.57,40.04,44.39,9827,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.18,-7.8499999999999979,-10.59,-12.873333333333333,598
41.776,-87.65,40.62,32.47,16.22,10.68,19.59,80.41,15.56,54.93,29.51,16336,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.879999999999999,-12.27,-10.6,-12.916666666666666,599
41.775,-87.73,56.5,26.13,9.08,8.29,18.21,81.79,19.25,42.31,38.45,8469,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.27,-13.649999999999999,-6.91,-12.943333333333333,600
41.711,-87.651,39.6,33.14,18.43,8.82,24.62,75.38,12.24,50.8,36.96,12764,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.74,-7.2399999999999984,-13.92,-12.966666666666667,601
41.696,-87.616,37.52,37.51,17.68,7.29,18.63,81.37,19.69,46.67,33.63,19990,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.27,-13.23,-6.4699999999999989,-12.99,602
41.79,-87.686,41.22,32.23,16.02,10.53,20.2,79.8,14.71,55.81,29.49,8682,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.03,-11.66,-11.45,-13.046666666666667,603
41.926,-87.798,44.88,29.13,16.07,9.92,21.86,78.14,13.34,52.71,33.94,32579,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.64,-10.0,-12.82,-13.153333333333334,604
41.748,-87.671,42.05,30.37,17.59,9.99,21.6,78.4,13.4,56.77,29.84,27270,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.57,-10.259999999999998,-12.76,-13.196666666666665,605
41.674,-87.632,42.31,30.22,17.81,9.65,24.61,75.39,10.53,45.54,43.93,20083,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.909999999999997,-7.25,-15.63,-13.263333333333334,606
41.816,-87.675,32.59,38.47,19.97,8.97,23.27,76.73,12.52,63.8,23.68,19804,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.589999999999996,-8.59,-13.64,-13.273333333333332,607
41.776,-87.638,28.59,43.41,20.03,7.97,17.25,82.75,19.13,57.26,23.61,57614,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.59,-14.61,-7.0300000000000011,-13.410000000000002,608
41.703,-87.65,27.66,42.48,21.55,8.31,20.56,79.44,15.25,54.3,30.45,9671,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.25,-11.3,-10.91,-13.486666666666666,609
41.738,-87.712,33.54,41.03,20.33,5.1,21.03,78.97,17.95,54.72,27.34,11428,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.46,-10.829999999999998,-8.21,-13.5,610
41.744,-87.564,48.89,27.41,15.49,8.21,20.58,79.42,15.24,45.11,39.66,14774,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.349999999999998,-11.280000000000001,-10.92,-13.516666666666666,611
41.842,-87.622,40.59,35.86,18.22,5.34,20.79,79.21,17.72,63.25,19.02,43296,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.22,-11.07,-8.4400000000000013,-13.576666666666668,612
41.935,-87.781,50.23,32.6,10.46,6.71,19.29,80.71,17.66,50.19,32.15,9298,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.849999999999998,-12.57,-8.5,-13.64,613
41.95,-87.738,22.39,38.88,29.97,8.76,22.32,77.68,12.55,66.8,20.65,13104,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.799999999999997,-9.54,-13.61,-13.649999999999999,614
41.728,-87.576,36.94,38.67,17.35,7.05,18.79,81.21,17.55,49.13,33.32,31879,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.509999999999998,-13.07,-8.61,-13.729999999999999,615
41.746,-87.69,38.37,35.48,16.96,9.2,19.67,80.33,14.5,53.95,31.56,30486,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.36,-12.189999999999998,-11.66,-13.736666666666665,616
41.711,-87.615,41.75,32.77,18.0,7.48,20.92,79.08,14.7,45.82,39.48,14638,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.08,-10.939999999999998,-11.46,-13.826666666666666,617
41.821,-87.615,53.9,28.32,13.19,4.58,21.78,78.22,16.71,62.73,20.56,12665,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.979999999999997,-10.079999999999998,-9.45,-13.836666666666664,618
41.7,-87.638,46.73,30.32,14.96,7.98,20.79,79.21,14.23,49.03,36.74,16106,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.58,-11.07,-11.93,-13.86,619
41.864,-87.693,27.98,40.13,21.24,10.65,15.48,84.52,16.73,62.93,20.33,46043,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.909999999999998,-16.38,-9.43,-13.906666666666666,620
41.664,-87.637,34.81,32.35,22.29,10.55,21.45,78.55,10.75,40.93,48.32,21617,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.009999999999998,-10.41,-15.41,-13.943333333333333,621
41.977,-87.762,46.96,27.03,16.86,9.14,24.44,75.56,9.15,61.17,29.67,9689,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.419999999999998,-7.4199999999999982,-17.009999999999998,-13.949999999999998,622
41.796,-87.772,39.92,31.67,18.43,9.98,23.95,76.05,8.58,40.58,50.85,7918,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.58,-7.91,-17.58,-14.023333333333332,623
41.741,-87.67,42.75,36.55,13.33,7.36,20.08,79.92,15.02,55.66,29.32,21509,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.2,-11.780000000000001,-11.14,-14.040000000000001,624
41.814,-87.624,45.62,34.46,13.12,6.79,19.47,80.53,16.14,64.05,19.81,10583,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.77,-12.39,-10.02,-14.059999999999997,625
41.761,-87.686,46.06,30.33,15.11,8.5,21.04,78.96,12.85,56.94,30.21,18844,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.06,-10.82,-13.31,-14.063333333333333,626
41.711,-87.628,52.23,26.49,13.85,7.44,18.5,81.5,16.19,45.51,38.3,8631,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.119999999999997,-13.36,-9.9699999999999989,-14.149999999999999,627
41.784,-87.645,32.68,39.94,19.84,7.55,18.37,81.63,16.1,58.09,25.81,14586,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.009999999999998,-13.489999999999998,-10.059999999999999,-14.186666666666667,628
41.747,-87.557,44.25,32.81,13.76,9.19,21.46,78.54,11.26,49.52,39.22,10614,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.369999999999997,-10.399999999999999,-14.9,-14.223333333333331,629
41.751,-87.727,45.95,30.74,13.49,9.82,20.8,79.2,11.24,56.24,32.51,8298,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.74,-11.059999999999999,-14.92,-14.24,630
41.791,-87.645,35.91,37.23,17.97,8.89,20.45,79.55,12.48,58.89,28.64,9289,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.669999999999998,-11.41,-13.68,-14.253333333333332,631
41.982,-87.842,35.74,31.28,23.03,9.95,21.31,78.69,10.51,61.71,27.78,81793,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.61,-10.55,-15.65,-14.270000000000001,632
42.007,-87.705,48.16,32.28,15.85,3.71,14.34,85.66,23.07,44.28,32.65,11209,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-22.849999999999998,-17.52,-3.09,-14.486666666666665,633
41.827,-87.624,28.33,47.61,17.49,6.57,19.22,80.78,15.18,64.91,19.91,16527,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.99,-12.64,-10.98,-14.536666666666667,634
41.848,-87.712,54.72,23.72,15.29,6.26,21.46,78.54,13.01,66.07,20.92,8371,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.299999999999997,-10.399999999999999,-13.15,-14.616666666666665,635
41.782,-87.772,49.17,28.97,12.35,9.51,23.05,76.95,7.43,46.15,46.42,7994,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.049999999999997,-8.8099999999999987,-18.73,-14.863333333333332,636
41.746,-87.712,42.77,34.21,14.9,8.12,17.91,82.09,13.84,53.95,32.21,13453,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.439999999999998,-13.95,-12.32,-14.903333333333334,637
41.817,-87.692,53.97,28.03,10.05,7.95,19.85,80.15,11.71,61.85,26.43,10884,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.61,-12.009999999999998,-14.45,-15.023333333333332,638
41.804,-87.614,40.67,41.66,11.8,5.87,12.69,87.31,20.86,57.59,21.55,11387,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.689999999999998,-19.17,-5.3000000000000007,-15.053333333333333,639
41.65,-87.599,36.6,32.02,21.05,10.33,23.04,76.96,5.97,40.38,53.65,25447,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.229999999999997,-8.82,-20.19,-15.079999999999998,640
41.87,-87.675,26.11,44.03,21.24,8.63,13.62,86.38,17.0,55.42,27.57,304956,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.93,-18.240000000000002,-9.16,-15.11,641
41.761,-87.703,51.58,29.11,8.9,10.41,18.47,81.53,10.36,56.33,33.31,12303,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.15,-13.39,-15.8,-15.113333333333335,642
41.815,-87.699,47.54,30.84,11.89,9.73,18.37,81.63,11.13,55.97,32.9,8529,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.83,-13.489999999999998,-15.03,-15.116666666666665,643
41.92,-87.761,27.17,47.94,19.86,5.03,13.17,86.83,20.23,58.58,21.19,9239,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.529999999999998,-18.689999999999998,-5.93,-15.383333333333333,644
41.827,-87.664,25.53,44.25,20.48,9.75,20.56,79.44,7.91,65.19,26.9,18910,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.81,-11.3,-18.25,-15.453333333333333,645
41.718,-87.653,30.01,43.73,18.79,7.47,16.64,83.36,13.94,54.73,31.33,20319,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.09,-15.219999999999999,-12.22,-15.51,646
41.754,-87.695,30.4,44.03,18.2,7.38,15.95,84.05,14.71,59.81,25.48,12756,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.18,-15.91,-11.45,-15.513333333333335,647
41.768,-87.698,33.32,42.29,16.53,7.86,16.55,83.45,13.17,61.12,25.71,27548,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.7,-15.309999999999999,-12.99,-15.666666666666666,648
41.82,-87.699,58.73,21.17,12.9,7.2,21.85,78.15,8.21,61.64,30.16,7713,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.36,-10.009999999999998,-17.95,-15.773333333333332,649
41.977,-87.702,30.06,45.77,20.17,4.0,13.86,86.14,18.66,60.57,20.77,20196,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-22.56,-18.0,-7.5,-16.02,650
41.667,-87.605,34.46,34.02,22.43,9.08,19.87,80.13,6.82,43.23,49.95,16395,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.479999999999997,-11.989999999999998,-19.34,-16.27,651
41.746,-87.732,40.59,38.47,14.9,6.04,18.1,81.9,11.62,60.49,27.89,8707,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.52,-13.759999999999998,-14.540000000000001,-16.273333333333333,652
41.715,-87.595,31.41,44.09,19.36,5.15,14.43,85.57,13.97,55.19,30.85,22948,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.409999999999997,-17.43,-12.19,-17.009999999999998,653
41.956,-87.795,10.39,61.17,21.72,6.72,9.22,90.78,16.14,60.04,23.83,8633,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.84,-22.64,-10.02,-17.5,654
41.696,-87.671,25.32,46.87,23.95,3.86,15.09,84.91,12.93,46.68,40.39,9640,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-22.7,-16.77,-13.23,-17.566666666666666,655
41.718,-87.613,28.3,48.22,18.6,4.88,13.52,86.48,9.02,55.05,35.93,14224,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.68,-18.34,-17.14,-19.053333333333331,656
41.814,-87.731,16.57,52.2,25.68,5.55,13.16,86.84,7.38,52.38,40.25,7822,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.009999999999998,-18.7,-18.78,-19.496666666666666,657
41.739,-87.689,42.02,49.07,6.86,2.06,7.81,92.19,13.89,64.26,21.84,13216,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-24.5,-24.05,-12.27,-20.27333333333333,658
41.838,-87.697,23.09,59.15,12.35,5.41,8.3,91.7,8.02,58.18,33.8,16727,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.15,-23.56,-18.14,-20.95,659
