pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank,signature,cluster_lat,cluster_lon,cluster_lat_500m,cluster_lon_500m,cluster_lat_400m,cluster_lon_400m
41.787,-87.634,27.64,32.84,23.6,15.92,23.39,76.61,18.47,57.79,23.74,16380,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.64,-8.47,-7.690000000000001,-8.933333333333334,437,Commuter Zone,41.79,-87.63,41.785000000000004,-87.635,41.788000000000004,-87.632
41.906,-87.761,39.48,29.9,17.09,13.54,25.86,74.14,18.35,55.08,26.57,27791,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.02,-6.0,-7.809999999999999,-8.943333333333333,438,Commuter Zone,41.91,-87.76,41.905,-87.76,41.904,-87.76
41.755,-87.62,31.16,34.21,21.74,12.89,21.4,78.6,23.43,48.08,28.49,14037,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.669999999999998,-10.46,-2.7300000000000004,-8.953333333333333,439,Commuter Zone,41.76,-87.62,41.755,-87.62,41.756,-87.62
41.769,-87.62,36.77,31.22,17.27,14.74,24.57,75.43,18.31,50.15,31.54,34262,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.82,-7.289999999999998,-7.850000000000001,-8.986666666666666,440,Commuter Zone,41.77,-87.62,41.77,-87.62,41.768,-87.62
42.006,-87.902,32.51,27.58,12.29,27.63,24.75,75.25,5.18,55.47,39.35,36475,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.0700000000000005,-7.11,-20.98,-9.006666666666668,441,Leans Commuter Zone,42.01,-87.9,42.005,-87.9,42.008,-87.904
41.899,-87.709,25.7,35.34,29.7,9.25,28.31,71.69,19.95,67.38,12.67,31759,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.31,-3.5500000000000007,-6.210000000000001,-9.023333333333332,442,Commuter Zone,41.9,-87.71,41.9,-87.71000000000001,41.9,-87.708
41.92,-87.771,43.9,27.05,15.19,13.86,24.37,75.63,19.25,52.42,28.33,11556,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.7,-7.489999999999998,-6.91,-9.033333333333331,443,Commuter Zone,41.92,-87.77,41.92,-87.77,41.92,-87.772
41.762,-87.61,35.3,31.33,18.86,14.51,23.62,76.38,19.34,50.07,30.59,42712,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.05,-8.239999999999998,-6.82,-9.036666666666669,444,Commuter Zone,41.76,-87.61,41.76,-87.61,41.76,-87.608
41.891,-87.77,40.73,30.3,16.37,12.6,23.83,76.17,20.94,47.73,31.33,24370,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.96,-8.030000000000001,-5.219999999999999,-9.07,445,Commuter Zone,41.89,-87.77,41.89,-87.77,41.892,-87.768
41.828,-87.614,33.61,37.25,19.89,9.25,23.2,76.8,24.9,57.89,17.21,28090,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.31,-8.66,-1.2600000000000016,-9.076666666666666,446,Commuter Zone,41.83,-87.61,41.83,-87.615,41.828,-87.616
41.837,-87.653,39.41,26.15,20.59,13.84,32.0,68.0,11.47,72.47,16.05,22132,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.72,0.1400000000000005,-14.69,-9.089999999999998,447,Leans Commuter Zone,41.84,-87.65,41.835,-87.655,41.836,-87.652
41.834,-87.619,21.85,36.37,34.22,7.56,31.14,68.86,18.58,61.37,20.05,8639,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.0,-0.7199999999999988,-7.580000000000004,-9.1,448,Commuter Zone,41.83,-87.62,41.835,-87.62,41.832,-87.62
41.862,-87.732,37.54,31.17,16.36,14.93,24.95,75.05,17.3,62.04,20.66,37051,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.63,-6.91,-8.86,-9.133333333333333,449,Commuter Zone,41.86,-87.73,41.86,-87.73,41.864000000000004,-87.732
41.758,-87.563,36.38,32.02,16.07,15.53,24.6,75.4,17.05,40.94,42.0,33360,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.03,-7.259999999999998,-9.11,-9.133333333333333,449,Commuter Zone,41.76,-87.56,41.76,-87.565,41.76,-87.56400000000001
41.806,-87.594,41.25,24.17,25.62,8.95,23.72,76.28,24.41,47.66,27.94,15746,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.61,-8.14,-1.75,-9.166666666666666,451,Commuter Zone,41.81,-87.59,41.805,-87.595,41.808,-87.592
41.857,-87.716,38.96,31.63,16.63,12.78,22.96,77.04,21.26,61.42,17.32,19210,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.78,-8.899999999999999,-4.8999999999999995,-9.193333333333332,452,Commuter Zone,41.86,-87.72,41.855000000000004,-87.715,41.856,-87.71600000000001
41.935,-87.738,42.15,28.47,17.66,11.73,29.34,70.66,15.91,66.82,17.27,11291,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.829999999999998,-2.52,-10.25,-9.2,453,Commuter Zone,41.94,-87.74,41.935,-87.74,41.936,-87.736
41.762,-87.63,40.73,28.0,17.67,13.61,22.67,77.33,20.66,48.17,31.17,23553,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.95,-9.189999999999996,-5.5,-9.213333333333333,454,Commuter Zone,41.76,-87.63,41.76,-87.63,41.76,-87.632
41.862,-87.708,38.74,32.94,14.92,13.39,21.85,78.15,21.57,61.64,16.79,29423,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.169999999999998,-10.009999999999998,-4.59,-9.256666666666666,455,Commuter Zone,41.86,-87.71,41.86,-87.71000000000001,41.864000000000004,-87.708
41.744,-87.62,35.72,34.89,17.91,11.47,23.1,76.9,22.19,46.36,31.45,30260,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.089999999999998,-8.759999999999998,-3.9699999999999993,-9.273333333333332,456,Commuter Zone,41.74,-87.62,41.745,-87.62,41.744,-87.62
41.871,-87.689,43.29,22.82,22.48,11.41,28.58,71.42,16.75,68.44,14.81,31189,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.15,-3.2800000000000007,-9.41,-9.28,457,Commuter Zone,41.87,-87.69,41.87,-87.69,41.872,-87.688
41.761,-87.64,36.96,31.63,17.69,13.73,24.1,75.9,18.68,51.4,29.92,14460,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.829999999999998,-7.759999999999998,-7.48,-9.356666666666664,458,Commuter Zone,41.76,-87.64,41.76,-87.64,41.76,-87.64
41.777,-87.623,34.55,36.25,14.55,14.64,21.2,78.8,20.64,54.02,25.34,10931,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.919999999999998,-10.66,-5.52,-9.366666666666664,459,Commuter Zone,41.78,-87.62,41.775,-87.625,41.776,-87.624
41.791,-87.623,39.69,29.35,15.8,15.15,23.5,76.5,17.8,56.39,25.82,28316,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.409999999999998,-8.36,-8.36,-9.376666666666663,460,Commuter Zone,41.79,-87.62,41.79,-87.625,41.792,-87.624
41.764,-87.581,36.36,31.03,17.74,14.87,23.72,76.28,17.76,43.83,38.41,36377,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.69,-8.14,-8.399999999999999,-9.409999999999998,461,Commuter Zone,41.76,-87.58,41.765,-87.58,41.764,-87.58
41.776,-87.58,30.8,31.28,25.84,12.08,27.08,72.92,16.99,45.91,37.11,48192,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.48,-4.780000000000001,-9.17,-9.476666666666665,462,Commuter Zone,41.78,-87.58,41.775,-87.58,41.776,-87.58
41.987,-87.704,19.25,43.84,28.21,8.71,20.54,79.46,26.87,51.84,21.28,9232,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.849999999999998,-11.32,0.7100000000000009,-9.486666666666666,463,Leans Commuter Zone,41.99,-87.7,41.985,-87.705,41.988,-87.70400000000001
41.783,-87.621,40.17,32.02,15.08,12.73,23.22,76.78,20.17,51.99,27.85,30292,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.829999999999998,-8.64,-5.989999999999998,-9.486666666666666,463,Commuter Zone,41.78,-87.62,41.785000000000004,-87.62,41.784,-87.62
41.98,-87.914,21.0,25.68,23.87,29.45,24.76,75.24,1.88,18.43,79.69,1139276,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,2.890000000000001,-7.099999999999998,-24.28,-9.496666666666666,465,Leans Commuter Zone,41.98,-87.91,41.980000000000004,-87.915,41.980000000000004,-87.912
41.782,-87.73,47.75,29.0,11.01,12.23,20.61,79.39,23.24,41.72,35.03,14577,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.329999999999998,-11.25,-2.9200000000000017,-9.5,466,Commuter Zone,41.78,-87.73,41.78,-87.73,41.78,-87.72800000000001
41.973,-87.773,49.15,22.51,16.43,11.91,28.01,71.99,16.07,56.02,27.92,11266,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.65,-3.8499999999999974,-10.09,-9.53,467,Commuter Zone,41.97,-87.77,41.975,-87.775,41.972,-87.772
41.95,-87.762,43.54,24.37,17.52,14.57,26.49,73.51,14.91,50.71,34.38,10837,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.989999999999998,-5.370000000000001,-11.25,-9.536666666666669,468,Commuter Zone,41.95,-87.76,41.95,-87.76,41.952,-87.76
41.834,-87.668,20.92,40.72,25.99,12.37,25.23,74.77,18.34,64.3,17.36,25554,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.19,-6.629999999999999,-7.82,-9.546666666666667,469,Commuter Zone,41.83,-87.67,41.835,-87.67,41.832,-87.668
41.942,-87.797,47.91,24.14,15.95,12.0,27.12,72.88,16.81,48.06,35.13,15753,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.56,-4.739999999999998,-9.35,-9.55,470,Commuter Zone,41.94,-87.8,41.94,-87.795,41.944,-87.796
41.928,-87.751,44.24,24.79,17.63,13.33,28.27,71.73,14.29,62.81,22.89,19521,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.23,-3.59,-11.87,-9.563333333333334,471,Commuter Zone,41.93,-87.75,41.93,-87.75,41.928000000000004,-87.752
41.854,-87.694,30.21,33.45,23.45,12.89,25.62,74.38,17.28,67.11,15.61,21344,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.669999999999998,-6.239999999999998,-8.879999999999999,-9.596666666666666,472,Commuter Zone,41.85,-87.69,41.855000000000004,-87.69500000000001,41.856,-87.696
41.741,-87.61,26.94,37.41,23.63,12.02,20.44,79.56,23.2,51.53,25.28,33063,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.54,-11.419999999999998,-2.960000000000001,-9.64,473,Commuter Zone,41.74,-87.61,41.74,-87.61,41.74,-87.608
41.755,-87.651,38.8,30.14,17.62,13.44,24.16,75.84,18.04,51.59,30.37,43399,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.12,-7.699999999999998,-8.120000000000001,-9.646666666666665,474,Commuter Zone,41.76,-87.65,41.755,-87.65,41.756,-87.652
41.754,-87.56,37.58,31.75,17.54,13.13,23.66,76.34,18.83,43.5,37.67,23267,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.429999999999998,-8.2,-7.330000000000004,-9.65333333333333,475,Commuter Zone,41.75,-87.56,41.755,-87.56,41.752,-87.56
41.906,-87.734,31.07,34.16,21.31,13.47,26.23,73.77,15.88,69.43,14.68,41688,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.089999999999998,-5.629999999999999,-10.28,-9.666666666666666,476,Commuter Zone,41.91,-87.73,41.905,-87.735,41.904,-87.736
41.797,-87.745,21.78,38.03,26.41,13.78,33.22,66.78,8.49,28.26,63.25,13161,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.78,1.3599999999999994,-17.67,-9.696666666666669,477,Leans Commuter Zone,41.8,-87.74,41.795,-87.745,41.796,-87.744
41.807,-87.609,35.83,33.06,22.49,8.62,23.36,76.64,23.44,53.81,22.75,36060,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.939999999999998,-8.5,-2.719999999999999,-9.72,478,Commuter Zone,41.81,-87.61,41.805,-87.61,41.808,-87.608
41.906,-87.771,40.76,30.23,16.63,12.38,26.51,73.49,16.5,51.32,32.18,11839,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.179999999999998,-5.349999999999998,-9.66,-9.729999999999999,479,Commuter Zone,41.91,-87.77,41.905,-87.77,41.904,-87.772
41.791,-87.618,44.01,25.31,19.26,11.43,25.16,74.84,18.76,53.01,28.23,13305,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.13,-6.699999999999999,-7.399999999999999,-9.74333333333333,480,Commuter Zone,41.79,-87.62,41.79,-87.62,41.792,-87.616
41.813,-87.604,34.27,35.13,19.36,11.25,20.87,79.13,23.22,54.37,22.41,38830,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.31,-10.989999999999998,-2.9400000000000013,-9.746666666666666,481,Commuter Zone,41.81,-87.6,41.815,-87.605,41.812,-87.604
41.685,-87.671,22.92,39.84,27.06,10.17,23.58,76.42,21.58,44.69,33.74,48295,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.39,-8.280000000000001,-4.580000000000002,-9.75,482,Commuter Zone,41.68,-87.67,41.685,-87.67,41.684,-87.672
41.989,-87.804,22.79,43.01,21.78,12.42,26.66,73.34,16.2,56.45,27.35,11478,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.14,-5.199999999999999,-9.96,-9.766666666666664,483,Commuter Zone,41.99,-87.8,41.99,-87.805,41.988,-87.804
41.813,-87.619,42.05,27.68,18.11,12.16,29.71,70.29,13.4,63.2,23.41,22012,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.4,-2.1499999999999986,-12.76,-9.769999999999996,484,Commuter Zone,41.81,-87.62,41.815,-87.62,41.812,-87.62
41.868,-87.701,47.15,27.55,12.28,13.02,23.23,76.77,19.01,65.78,15.22,8681,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.54,-8.629999999999999,-7.1499999999999995,-9.773333333333332,485,Commuter Zone,41.87,-87.7,41.87,-87.7,41.868,-87.7
41.814,-87.612,31.53,31.73,24.5,12.24,26.05,73.95,16.84,60.64,22.52,19601,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.32,-5.81,-9.32,-9.816666666666665,486,Commuter Zone,41.81,-87.61,41.815,-87.61,41.816,-87.612
41.926,-87.761,49.31,23.79,14.61,12.29,26.8,73.2,16.0,55.87,28.12,10223,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.27,-5.06,-10.16,-9.83,487,Commuter Zone,41.93,-87.76,41.925000000000004,-87.76,41.928000000000004,-87.76
41.813,-87.599,41.54,29.13,19.71,9.62,24.97,75.03,20.32,56.64,23.03,9526,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.939999999999998,-6.890000000000001,-5.84,-9.89,488,Commuter Zone,41.81,-87.6,41.815,-87.60000000000001,41.812,-87.60000000000001
41.767,-87.671,28.28,39.53,22.07,10.12,22.68,77.32,22.04,55.52,22.44,11099,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.439999999999998,-9.18,-4.120000000000001,-9.91333333333333,489,Commuter Zone,41.77,-87.67,41.765,-87.67,41.768,-87.672
41.703,-87.615,35.33,30.84,21.1,12.74,22.95,77.05,19.11,46.04,34.85,29319,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.82,-8.91,-7.050000000000001,-9.926666666666666,490,Commuter Zone,41.7,-87.62,41.705,-87.615,41.704,-87.616
41.981,-87.827,42.17,24.89,20.61,12.32,32.02,67.98,10.45,53.56,35.99,15903,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.239999999999998,0.1600000000000036,-15.71,-9.929999999999998,491,Leans Commuter Zone,41.98,-87.83,41.980000000000004,-87.825,41.980000000000004,-87.828
41.915,-87.732,34.16,32.27,20.64,12.93,27.62,72.38,14.19,71.28,14.53,14668,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.63,-4.239999999999998,-11.97,-9.946666666666664,492,Commuter Zone,41.92,-87.73,41.915,-87.73,41.916000000000004,-87.732
41.983,-87.877,23.33,32.41,23.94,20.32,29.17,70.83,5.23,44.79,49.98,318188,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.239999999999998,-2.6899999999999977,-20.93,-9.953333333333331,493,Commuter Zone,41.98,-87.88,41.985,-87.875,41.984,-87.876
41.762,-87.62,32.66,36.12,19.85,11.36,22.81,77.19,20.45,48.35,31.2,18716,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.2,-9.05,-5.710000000000001,-9.986666666666666,494,Commuter Zone,41.76,-87.62,41.76,-87.62,41.76,-87.62
41.95,-87.752,42.62,22.9,20.91,13.57,29.06,70.94,11.95,55.97,32.09,16265,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.989999999999998,-2.8000000000000007,-14.21,-10.0,495,Commuter Zone,41.95,-87.75,41.95,-87.75,41.952,-87.752
41.747,-87.573,36.53,32.85,19.06,11.56,23.41,76.59,19.6,47.18,33.21,32604,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.999999999999998,-8.45,-6.56,-10.003333333333332,496,Commuter Zone,41.75,-87.57,41.745,-87.575,41.748,-87.572
41.898,-87.77,43.07,29.8,14.92,12.2,25.24,74.76,17.11,53.13,29.76,22698,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.36,-6.620000000000001,-9.05,-10.01,497,Commuter Zone,41.9,-87.77,41.9,-87.77,41.896,-87.768
41.935,-87.752,42.57,28.22,17.29,11.92,26.68,73.32,15.87,57.72,26.41,15717,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.64,-5.18,-10.29,-10.036666666666669,498,Commuter Zone,41.94,-87.75,41.935,-87.75,41.936,-87.752
41.892,-87.719,38.19,30.74,16.3,14.77,24.96,75.04,14.74,69.83,15.42,55154,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.79,-6.8999999999999995,-11.42,-10.036666666666669,498,Commuter Zone,41.89,-87.72,41.89,-87.72,41.892,-87.72
41.783,-87.613,43.22,28.85,16.93,11.0,24.87,75.13,18.58,48.15,33.27,18617,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.56,-6.989999999999998,-7.580000000000004,-10.043333333333331,500,Commuter Zone,41.78,-87.61,41.785000000000004,-87.615,41.784,-87.612
41.868,-87.714,30.19,38.07,20.38,11.36,20.15,79.85,22.91,59.55,17.54,48116,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.2,-11.71,-3.25,-10.053333333333333,501,Commuter Zone,41.87,-87.71,41.87,-87.715,41.868,-87.712
41.664,-87.541,27.13,27.38,21.56,23.92,24.16,75.84,6.34,53.31,40.35,48556,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.639999999999997,-7.699999999999998,-19.82,-10.053333333333333,501,Commuter Zone,41.66,-87.54,41.665,-87.54,41.664,-87.54
41.777,-87.596,36.76,36.22,17.86,9.15,24.18,75.82,21.06,41.13,37.82,35223,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.409999999999997,-7.68,-5.100000000000001,-10.063333333333333,503,Commuter Zone,41.78,-87.6,41.775,-87.595,41.776,-87.596
41.82,-87.621,37.76,30.34,20.21,11.69,27.23,72.77,15.39,64.04,20.57,43218,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.87,-4.629999999999999,-10.77,-10.09,504,Commuter Zone,41.82,-87.62,41.82,-87.62,41.82,-87.62
41.755,-87.571,37.44,31.33,22.12,9.11,24.89,75.11,20.27,40.87,38.86,10249,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.45,-6.969999999999999,-5.890000000000001,-10.103333333333332,505,Commuter Zone,41.76,-87.57,41.755,-87.57000000000001,41.756,-87.572
41.77,-87.574,40.02,29.6,17.46,12.91,25.65,74.35,15.7,43.5,40.8,33135,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.65,-6.210000000000001,-10.46,-10.106666666666667,506,Commuter Zone,41.77,-87.57,41.77,-87.575,41.768,-87.57600000000001
41.876,-87.694,38.35,27.9,23.24,10.51,26.2,73.8,17.54,64.79,17.67,23068,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.049999999999997,-5.66,-8.620000000000001,-10.11,507,Commuter Zone,41.88,-87.69,41.875,-87.69500000000001,41.876,-87.696
41.877,-87.681,33.78,32.9,20.66,12.66,22.76,77.24,18.77,63.67,17.56,54202,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.9,-9.099999999999998,-7.39,-10.13,508,Commuter Zone,41.88,-87.68,41.875,-87.68,41.876,-87.68
41.746,-87.592,36.46,33.7,19.78,10.06,22.83,77.17,21.03,46.05,32.93,51570,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.5,-9.03,-5.129999999999999,-10.22,509,Commuter Zone,41.75,-87.59,41.745,-87.59,41.744,-87.592
41.899,-87.752,40.14,30.58,15.29,13.99,21.76,78.24,18.16,57.51,24.33,24146,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.57,-10.099999999999998,-8.0,-10.223333333333333,510,Commuter Zone,41.9,-87.75,41.9,-87.75,41.9,-87.752
41.77,-87.589,38.16,34.57,18.48,8.79,22.84,77.16,22.22,45.99,31.79,20227,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.77,-9.02,-3.940000000000001,-10.243333333333334,511,Commuter Zone,41.77,-87.59,41.77,-87.59,41.768,-87.58800000000001
41.741,-87.601,36.01,32.91,19.37,11.71,21.07,78.93,20.93,50.26,28.8,37881,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.849999999999998,-10.79,-5.23,-10.29,512,Commuter Zone,41.74,-87.6,41.74,-87.60000000000001,41.74,-87.60000000000001
41.769,-87.566,41.72,27.33,19.58,11.38,29.08,70.92,13.2,45.45,41.35,24653,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.179999999999998,-2.7800000000000007,-12.96,-10.306666666666668,513,Commuter Zone,41.77,-87.57,41.77,-87.565,41.768,-87.568
41.728,-87.596,30.33,31.63,21.12,16.92,21.64,78.36,15.03,54.88,30.1,56836,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.639999999999995,-10.22,-11.13,-10.329999999999998,514,Commuter Zone,41.73,-87.6,41.730000000000004,-87.595,41.728,-87.596
41.8,-87.618,29.94,36.7,22.91,10.45,24.07,75.93,19.04,59.13,21.83,24068,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.11,-7.789999999999998,-7.120000000000001,-10.34,515,Commuter Zone,41.8,-87.62,41.800000000000004,-87.62,41.800000000000004,-87.616
41.942,-87.747,37.65,29.33,21.98,11.04,27.74,72.26,14.77,57.22,28.01,15390,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.52,-4.120000000000001,-11.39,-10.343333333333334,516,Commuter Zone,41.94,-87.75,41.94,-87.745,41.944,-87.748
41.942,-87.762,43.93,24.98,17.27,13.82,26.9,73.1,12.76,54.44,32.8,15497,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.739999999999998,-4.960000000000001,-13.4,-10.366666666666667,517,Commuter Zone,41.94,-87.76,41.94,-87.76,41.944,-87.76
41.777,-87.603,39.17,31.11,21.63,8.08,22.66,77.34,22.53,45.45,32.02,31079,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.48,-9.2,-3.629999999999999,-10.436666666666666,518,Commuter Zone,41.78,-87.6,41.775,-87.605,41.776,-87.604
41.748,-87.649,34.15,35.84,18.84,11.17,21.41,78.59,20.67,50.38,28.95,45180,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.39,-10.45,-5.489999999999998,-10.443333333333332,519,Commuter Zone,41.75,-87.65,41.75,-87.65,41.748,-87.648
41.756,-87.552,37.84,30.48,17.41,14.27,25.27,74.73,13.31,42.08,44.6,51240,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.29,-6.59,-12.85,-10.576666666666666,520,Commuter Zone,41.76,-87.55,41.755,-87.55,41.756,-87.552
41.74,-87.649,41.23,31.3,16.34,11.13,22.01,77.99,19.6,46.9,33.51,12845,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.429999999999998,-9.849999999999998,-6.56,-10.613333333333332,521,Commuter Zone,41.74,-87.65,41.74,-87.65,41.74,-87.648
41.808,-87.699,35.6,34.4,18.2,11.8,20.63,79.37,20.29,55.79,23.92,28834,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.759999999999998,-11.23,-5.870000000000001,-10.62,522,Commuter Zone,41.81,-87.7,41.81,-87.7,41.808,-87.7
41.871,-87.729,43.26,27.61,15.71,13.42,24.59,75.41,14.67,67.3,18.03,9423,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.14,-7.27,-11.49,-10.633333333333333,523,Commuter Zone,41.87,-87.73,41.87,-87.73,41.872,-87.72800000000001
41.876,-87.718,41.32,28.34,15.45,14.88,20.9,79.1,16.86,65.32,17.81,11945,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.679999999999998,-10.96,-9.3,-10.646666666666668,524,Commuter Zone,41.88,-87.72,41.875,-87.72,41.876,-87.72
41.815,-87.709,51.78,22.7,12.85,12.68,23.72,76.28,15.91,52.27,31.83,8757,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.88,-8.14,-10.25,-10.756666666666666,525,Commuter Zone,41.82,-87.71,41.815,-87.71000000000001,41.816,-87.708
41.895,-87.734,33.24,34.48,20.44,11.84,23.41,76.59,16.55,66.3,17.15,37964,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.72,-8.45,-9.61,-10.926666666666668,526,Commuter Zone,41.9,-87.73,41.895,-87.735,41.896,-87.736
